Price,Date,Close,High,Low,Open,Volume
Ticker,,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA,OGDC.KA
2449,2017-05-23 00:00:00,96.24124145507812,96.24124145507812,91.3716093743327,91.3716093743327,8836100
2450,2017-05-24 00:00:00,99.66899108886719,101.05276651516866,97.69895018731918,97.84155552073253,8333500
2451,2017-05-25 00:00:00,98.51760864257812,100.08096459027858,95.06872713083555,99.82216348737732,4807200
2452,2017-05-26 00:00:00,97.05987548828125,97.70950942956941,95.59687138784899,96.6531904087092,6824300
2453,2017-05-29 00:00:00,97.7992935180664,98.7658263688721,96.44720648931342,96.91726812132636,4263200
2454,2017-05-30 00:00:00,97.64615631103516,100.35033107477732,96.65321361412762,98.13206221020279,6124000
2455,2017-05-31 00:00:00,93.39443969726562,98.23766105193053,92.76592864086865,98.23766105193053,26982800
2456,2017-06-01 00:00:00,89.0160140991211,92.16384881376807,88.72553277075096,92.16384881376807,10483800
2457,2017-06-02 00:00:00,86.03720092773438,87.72731819933172,84.57420454795339,87.72731819933172,5477500
2458,2017-06-05 00:00:00,86.29597473144531,87.13574634727404,84.7960037838505,86.19562314356504,5523200
2459,2017-06-06 00:00:00,85.06009674072266,86.61816579410649,84.61115790169632,86.61816579410649,1789400
2460,2017-06-07 00:00:00,86.24844360351562,86.50195789416422,85.19212465689344,85.29775493974086,1842500
2461,2017-06-08 00:00:00,85.36112976074219,85.93154294740052,84.24671297236851,85.30303189749716,2395500
2462,2017-06-09 00:00:00,84.4791030883789,85.56183158131523,83.97735321869828,85.03367212710958,1078200
2463,2017-06-12 00:00:00,80.25914764404297,83.82422544518688,80.25914764404295,83.82422544518688,1366400
2464,2017-06-13 00:00:00,80.20104217529297,81.86474176824287,77.1165838444173,79.75210327099789,2695400
2465,2017-06-14 00:00:00,79.09147644042969,81.3532089423961,78.41935106226141,81.08116323281318,826300
2466,2017-06-15 00:00:00,78.65502166748047,80.67042999434912,78.27241279590953,78.67657327506225,939200
2467,2017-06-16 00:00:00,75.86361694335938,78.67118873651438,75.16846452563483,78.67118873651438,5575900
2468,2017-06-19 00:00:00,77.10304260253906,77.58803188723726,75.44328925226922,76.4132760443316,2329100
2469,2017-06-20 00:00:00,73.44403839111328,77.86825203839585,73.25004103290684,77.5988117199239,3203200
2470,2017-06-21 00:00:00,74.11764526367188,74.90980052273588,70.22154024149988,72.14534821998866,2784700
2471,2017-06-22 00:00:00,75.34090423583984,75.98217354092533,73.29315607034546,74.31164019528525,2026000
2472,2017-06-23 00:00:00,75.34090423583984,75.34090423583984,75.34090423583984,75.34090423583984,0
2473,2017-06-26 00:00:00,75.34090423583984,75.34090423583984,75.34090423583984,75.34090423583984,0
2474,2017-06-27 00:00:00,75.34090423583984,75.34090423583984,75.34090423583984,75.34090423583984,0
2475,2017-06-28 00:00:00,75.34090423583984,75.34090423583984,75.34090423583984,75.34090423583984,0
2476,2017-06-29 00:00:00,78.213134765625,78.94601275560758,75.03912816531302,75.44328864017108,3330700
2477,2017-06-30 00:00:00,75.81510162353516,78.6657759544494,75.52410153823855,78.62266452615863,2717700
2478,2017-07-03 00:00:00,72.04293060302734,76.25697155895367,72.02676484690802,75.98214548226174,2464400
2479,2017-07-04 00:00:00,74.4355697631836,75.3624449266575,72.21537640239842,72.74887108383905,3148800
2480,2017-07-05 00:00:00,76.2354507446289,77.57187253371718,74.14998513642527,74.41942547744038,5104300
2481,2017-07-06 00:00:00,75.57799530029297,76.77969659523501,74.93134030054527,76.51565039465902,1053600
2482,2017-07-07 00:00:00,76.78509521484375,77.24853283295681,73.82663793172685,75.71271992268338,2211600
2483,2017-07-10 00:00:00,77.58265686035156,78.56880955125058,75.49719113358725,75.98218048591988,2657800
2484,2017-07-11 00:00:00,73.7296371459961,75.4432732632394,73.70807732037177,75.4432732632394,2202000
2485,2017-07-12 00:00:00,76.66112518310547,77.22156542162892,73.34701390671943,73.34701390671943,3386100
2486,2017-07-13 00:00:00,75.93905639648438,78.13769032475602,74.76968643144758,76.52643430203759,1072500
2487,2017-07-14 00:00:00,76.4725341796875,76.79047170312425,75.4432704451747,75.98215094835452,486600
2488,2017-07-17 00:00:00,77.5448989868164,78.08377947518251,75.44326837125409,75.98753470434492,641900
2489,2017-07-18 00:00:00,80.1908187866211,80.50337051360907,77.05992389369932,77.05992389369932,1077100
2490,2017-07-19 00:00:00,79.16693115234375,80.26624368388494,78.68732786700193,79.8351376669942,1083700
2491,2017-07-20 00:00:00,80.39558410644531,80.94524452559956,79.30165733570851,80.05070091107999,1244800
2492,2017-07-21 00:00:00,80.63809204101562,81.15542103104882,78.97295297313573,80.34710013720436,949100
2493,2017-07-24 00:00:00,80.90215301513672,81.55958805294293,80.56804142733398,81.36559069387444,451800
2494,2017-07-25 00:00:00,81.70507049560547,81.90984774622385,80.91291538919391,81.3655813233327,497300
2495,2017-07-26 00:00:00,81.96912384033203,83.44565956244858,81.72123516013308,82.98760778883386,1252200
2496,2017-07-27 00:00:00,82.4864501953125,82.82593935229349,81.78050976383797,82.17928433322075,421800
2497,2017-07-28 00:00:00,82.71817016601562,83.52649104711676,78.46101681461576,81.31707734970759,4823700
2498,2017-07-31 00:00:00,84.28631591796875,86.16700393381092,83.47260095623501,83.47260095623501,4149500
2499,2017-08-01 00:00:00,85.95684051513672,86.49033526289917,84.60425318551506,84.60425318551506,3108300
2500,2017-08-02 00:00:00,85.46644592285156,85.81671493966236,84.60423388086022,85.41255458672832,1194800
2501,2017-08-03 00:00:00,86.01612091064453,86.2208981750633,85.14852279385133,86.2208981750633,798500
2502,2017-08-04 00:00:00,85.202392578125,86.220876351116,85.14311539672705,85.68738171853461,674800
2503,2017-08-07 00:00:00,84.2647476196289,85.54728593929427,83.66658988982395,84.62041075035931,287400
2504,2017-08-08 00:00:00,83.55342864990234,85.14312458463964,83.25704271092927,84.07614342700094,559700
2505,2017-08-09 00:00:00,82.68582916259766,84.19469627879057,81.23623923312653,84.19469627879057,2674300
2506,2017-08-10 00:00:00,82.34634399414062,83.0361105112276,81.93679769420321,82.58345277613905,403300
2507,2017-08-11 00:00:00,81.35479736328125,82.5080014123948,81.10690869208952,82.50261556704932,388800
2508,2017-08-14 00:00:00,81.35479736328125,81.35479736328125,81.35479736328125,81.35479736328125,0
2509,2017-08-15 00:00:00,78.14308166503906,81.37097978349797,77.46409499256843,80.8374849691284,806700
2510,2017-08-16 00:00:00,79.19927215576172,79.75431844387553,78.32628832837189,78.67655738382317,680700
2511,2017-08-17 00:00:00,76.68807983398438,79.72736541389523,76.01987330093347,79.72736541389523,1349100
2512,2017-08-18 00:00:00,78.85978698730469,79.75433077894067,76.25160679202773,76.79048740539895,2128800
2513,2017-08-21 00:00:00,78.57415771484375,79.19926101518331,76.00908971289402,78.85437785338617,985200
2514,2017-08-22 00:00:00,78.56877899169922,79.21543395084682,75.9821509324449,78.67655344777982,2339100
2515,2017-08-23 00:00:00,79.05376434326172,79.64653615711632,77.71734306244642,78.67654965383767,904800
2516,2017-08-24 00:00:00,78.79512023925781,79.21544644010639,78.14846517815734,78.9998974939613,642500
2517,2017-08-25 00:00:00,79.0699462890625,79.7435470233313,77.8736307271879,79.21544635001082,1437600
2518,2017-08-28 00:00:00,78.89210510253906,79.73815146864479,78.13228981602505,79.42559977928076,459600
2519,2017-08-29 00:00:00,77.6688461303711,79.10765602370869,77.32934879708277,78.13766951621605,273600
2520,2017-08-30 00:00:00,77.85746765136719,78.40712817182529,76.66115204825188,77.59880726283741,214400
2521,2017-08-31 00:00:00,76.03605651855469,78.3478506918966,75.44328456504883,77.1245894183884,2128500
2522,2017-09-01 00:00:00,76.03605651855469,76.03605651855469,76.03605651855469,76.03605651855469,0
2523,2017-09-04 00:00:00,76.03605651855469,76.03605651855469,76.03605651855469,76.03605651855469,0
2524,2017-09-05 00:00:00,79.58187866210938,79.83515318792246,75.98216039996875,75.98216039996875,2493500
2525,2017-09-06 00:00:00,78.4879379272461,80.28241089646016,78.13766890741618,80.02375057069864,680100
2526,2017-09-07 00:00:00,78.56340789794922,79.26934847043827,77.70658962095827,78.94601678498273,711700
2527,2017-09-08 00:00:00,79.70582580566406,80.29320364411772,78.94600224069292,78.94600224069292,717800
2528,2017-09-11 00:00:00,78.48258209228516,80.02378116964424,78.22392166761884,80.01300125367203,307300
2529,2017-09-12 00:00:00,79.13462829589844,79.2316228679238,77.86825545445836,79.20467719036131,1009800
2530,2017-09-13 00:00:00,82.96066284179688,83.08999713990184,79.27472168378797,79.46871901961292,3546700
2531,2017-09-14 00:00:00,82.99298095703125,84.06535608779733,82.17927438069931,83.82286151284603,1192400
2532,2017-09-15 00:00:00,82.08229064941406,84.00608996821904,80.34709459255832,84.00608996821904,1957900
2533,2017-09-18 00:00:00,81.68352508544922,82.5834547310349,80.69737256752025,82.0876855490595,403900
2534,2017-09-19 00:00:00,81.81285095214844,82.04456564716278,80.83208438144118,81.90984550652705,334400
2535,2017-09-20 00:00:00,81.40328979492188,81.90983879785064,81.26318382029517,81.80206433870208,1252900
2536,2017-09-21 00:00:00,80.88057708740234,82.71816167525628,80.56263954691083,81.58650926880917,983700
2537,2017-09-22 00:00:00,80.600341796875,81.26316235710568,80.29317603563275,80.83205641171082,289700
2538,2017-09-25 00:00:00,81.0907211303711,81.34399557880992,80.53567497042958,80.82667499413748,650600
2539,2017-09-26 00:00:00,81.4895248413086,83.52649284778323,80.83208985269346,82.31401149999283,3466300
2540,2017-09-27 00:00:00,80.88057708740234,81.63501476592187,80.29319928086765,81.23624021201879,376100
2541,2017-09-28 00:00:00,81.00989532470703,81.84516162848179,80.6703980255049,80.9667839039621,1161100
2542,2017-09-29 00:00:00,80.09920501708984,81.1015231739267,79.88904193046267,80.83208289760135,713300
2543,2017-10-02 00:00:00,79.71119689941406,80.3740175648884,79.48486809224389,80.29318878470738,135200
2544,2017-10-03 00:00:00,77.9814224243164,79.74895029725293,76.57494359990457,79.74895029725293,1491800
2545,2017-10-04 00:00:00,76.3917007446289,77.97601081372639,74.63495318223157,77.97601081372639,1196600
2546,2017-10-05 00:00:00,76.92520141601562,77.33474768931454,76.52104098826072,77.32936184377051,971700
2547,2017-10-06 00:00:00,78.61727905273438,78.81127636962772,77.05991467252488,77.05991467252488,2532400
2548,2017-10-09 00:00:00,78.5041275024414,78.67657325371277,77.60959189138562,78.13769261498872,186100
2549,2017-10-10 00:00:00,77.46947479248047,78.40713002927892,76.52104786362617,78.40713002927892,654600
2550,2017-10-11 00:00:00,77.89518737792969,78.62267120766583,77.59880142240834,77.62035302705313,1028900
2551,2017-10-12 00:00:00,78.12152099609375,78.94600765370832,76.79048526043302,78.00296660665038,977200
2552,2017-10-13 00:00:00,78.15383911132812,78.40711360690926,76.92519221571338,77.86823310101985,674600
2553,2017-10-16 00:00:00,80.82036590576172,80.86954132850806,78.51995163589429,78.6838780493592,1158000
2554,2017-10-17 00:00:00,80.87500762939453,82.71643472880339,80.24117157473401,80.32313061785779,1881300
2555,2017-10-18 00:00:00,81.25201416015625,82.50877195682841,79.39420408691362,80.92416973774746,544700
2556,2017-10-19 00:00:00,82.235595703125,82.50880366227159,80.3832460736169,81.41597182568522,690700
2557,2017-10-20 00:00:00,83.20272827148438,83.60160943293162,81.415946441221,82.37217400009439,1538300
2558,2017-10-23 00:00:00,81.47059631347656,83.84749995915442,81.14274350969328,83.05519874392847,665800
2559,2017-10-24 00:00:00,81.56891632080078,81.95687504738318,80.60175841908294,81.41592062690236,608900
2560,2017-10-25 00:00:00,82.24104309082031,83.00056075657305,81.9623740207017,81.9623740207017,331500
2561,2017-10-26 00:00:00,81.47603607177734,82.90764237452072,81.14272219927132,82.50876129353516,774600
2562,2017-10-27 00:00:00,80.4815902709961,81.68917301897056,80.0499253998608,81.50885478035114,948900
2563,2017-10-30 00:00:00,79.629150390625,82.50876320249668,79.23573045536338,80.87497740640636,1635000
2564,2017-10-31 00:00:00,78.4871597290039,80.56900244843526,78.13745397479028,79.50349337994395,2616400
2565,2017-11-01 00:00:00,81.32305145263672,81.41594112319981,78.95707041813674,78.95707041813674,1390200
2566,2017-11-02 00:00:00,85.02777099609375,85.38840745916362,80.73294206925887,81.41050072675584,4211000
2567,2017-11-03 00:00:00,86.47576904296875,87.14786653864655,85.02230922490611,85.24087222889689,2681200
2568,2017-11-06 00:00:00,88.47566986083984,89.6122160404064,86.88559744103911,87.0167402709434,3186800
2569,2017-11-07 00:00:00,88.78709411621094,91.07656899929475,88.38274347834457,89.78156639968232,2425900
2570,2017-11-08 00:00:00,86.95661926269531,88.7379319572827,86.63423590768019,88.7379319572827,1692500
2571,2017-11-09 00:00:00,88.01663208007812,89.33895692518163,87.09864947151213,87.09864947151213,2426500
2572,2017-11-10 00:00:00,87.15878295898438,88.24615342377642,87.01671784976095,88.24615342377642,706100
2573,2017-11-13 00:00:00,87.68878173828125,88.06034871823103,86.63420352910435,87.16422738000546,1619500
2574,2017-11-14 00:00:00,85.79818725585938,88.46468994453653,85.51950993970365,88.46468994453653,1182400
2575,2017-11-15 00:00:00,83.7218246459961,85.1315783280547,83.54696759815491,85.1315783280547,1492500
2576,2017-11-16 00:00:00,84.13707733154297,84.42121579691997,83.60159234258093,84.01140406975045,778200
2577,2017-11-17 00:00:00,85.00042724609375,85.18620658806067,83.10983354228055,84.01141613649338,1878400
2578,2017-11-20 00:00:00,84.2791519165039,86.25171272448426,84.0114052494427,85.24084044821504,1130800
2579,2017-11-21 00:00:00,85.69984436035156,85.78727288151984,84.14802562900672,84.14802562900672,1253200
2580,2017-11-22 00:00:00,86.19163513183594,87.15332398111022,85.89110476092404,86.60690815677724,1446100
2581,2017-11-23 00:00:00,85.96759033203125,87.60137641437599,85.3282849096292,86.33368788139092,1244400
2582,2017-11-24 00:00:00,86.26264190673828,86.71616792782328,85.83097718222987,86.339139769473,1102700
2583,2017-11-27 00:00:00,85.18074798583984,86.33368551194171,84.96764618422112,86.33368551194171,633200
2584,2017-11-28 00:00:00,83.55241394042969,85.54136645146922,83.33384269119199,85.24083619479279,1280400
2585,2017-11-29 00:00:00,84.75997924804688,84.96761982950132,83.05516536388554,83.6835399246748,613100
2586,2017-11-30 00:00:00,84.96220397949219,86.82547570150227,83.60162550405082,84.68899605300837,3733000
2587,2017-12-01 00:00:00,84.96220397949219,84.9622039794922,84.9622039794922,84.9622039794922,0
2588,2017-12-04 00:00:00,86.67245483398438,87.01669938972537,84.69443268701686,84.96764053439433,1122300
2589,2017-12-05 00:00:00,85.34468841552734,86.98939703517622,85.26819053409352,86.98939703517622,461500
2590,2017-12-06 00:00:00,85.80366516113281,86.19708517092117,84.69444184781479,85.35013908491449,341700
2591,2017-12-07 00:00:00,83.89669799804688,85.51955397279482,83.60163706520424,85.51955397279482,323600
2592,2017-12-08 00:00:00,85.02228546142578,87.09865843193059,83.32839347218047,83.98409063853154,2198000
2593,2017-12-11 00:00:00,87.32675170898438,88.4762251841373,85.436754728414,85.436754728414,2410800
2594,2017-12-12 00:00:00,88.8691177368164,90.24940341233464,87.4832469326335,88.85235382390842,1699100
2595,2017-12-13 00:00:00,87.77941131591797,89.24351639840104,87.59499976686342,88.99204920493142,1478400
2596,2017-12-14 00:00:00,87.34911346435547,87.72911532707177,87.06411846250275,87.59499551783436,224000
2597,2017-12-15 00:00:00,87.56703186035156,89.9699579073588,86.89645002853598,87.4552696428674,2490100
2598,2017-12-18 00:00:00,87.20942687988281,88.01412885082524,87.03619408581608,87.73471891796548,193400
2599,2017-12-19 00:00:00,86.54443359375,87.45531274262136,86.19796799073063,87.04178295453241,1099600
2600,2017-12-20 00:00:00,88.23764038085938,88.48911610489932,86.89647631157463,86.89647631157463,853800
2601,2017-12-21 00:00:00,88.7853012084961,89.39441280342055,88.29353700794056,88.57294693518088,612300
2602,2017-12-22 00:00:00,90.60702514648438,91.09319555327518,88.19851362161185,88.85791676981493,2896200
2603,2017-12-25 00:00:00,90.60702514648438,90.60702514648436,90.60702514648436,90.60702514648436,0
2604,2017-12-26 00:00:00,89.40557861328125,90.80821317478461,89.15969654868651,90.53998207109629,594400
2605,2017-12-27 00:00:00,91.55703735351562,91.92586048154222,90.3611632786013,90.5343960586676,2112800
2606,2017-12-28 00:00:00,90.99263000488281,92.14938256893495,90.534393671192,91.92585805737241,754000
2607,2017-12-29 00:00:00,90.97026062011719,91.86437560404472,90.38909184940299,91.42849689428097,1210600
2608,2018-01-01 00:00:00,90.64055633544922,91.31113829004828,90.27732693039079,91.08761381415266,279900
2609,2018-01-02 00:00:00,92.66350555419922,94.02143360789091,90.5343949024621,90.58469516612426,2658800
2610,2018-01-03 00:00:00,94.01024627685547,94.30083494094984,92.49025584039497,93.26701496935057,2468000
2611,2018-01-04 00:00:00,95.08877563476562,95.8320069640157,94.71995253419104,95.01054120678737,3482000
2612,2018-01-05 00:00:00,95.0273208618164,95.3737864535624,94.16114835553687,94.99937816285617,1305600
2613,2018-01-08 00:00:00,95.9493637084961,96.6758311974435,94.44055186339857,95.27878161366542,2358800
2614,2018-01-09 00:00:00,94.95465850830078,96.05553418619958,94.44054532031917,96.05553418619958,1745200
2615,2018-01-10 00:00:00,95.70906829833984,96.39641425593337,95.08318433211619,95.66994681992627,2555700
2616,2018-01-11 00:00:00,94.81494903564453,95.83759023455477,94.32877856598228,95.72582798631106,1029800
2617,2018-01-12 00:00:00,93.4737777709961,95.50228757407051,93.09936957854481,94.71994336998014,1421000
2618,2018-01-15 00:00:00,93.8258285522461,94.71994352430237,93.43465644956359,93.49054183290923,1051700
2619,2018-01-16 00:00:00,95.90463256835938,96.3125770818577,94.10523248254574,94.10523248254574,1761200
2620,2018-01-17 00:00:00,96.01082611083984,96.5305329460447,94.72553889708844,96.06111784514292,921100
2621,2018-01-18 00:00:00,96.01082611083984,96.01082611083984,96.01082611083984,96.01082611083984,0
2622,2018-01-19 00:00:00,94.5187759399414,96.12258595773176,94.3958349078899,96.12258595773176,1237800
2623,2018-01-22 00:00:00,95.88786315917969,96.61991554753654,94.4405222900687,94.85963703395954,2435800
2624,2018-01-23 00:00:00,97.1452407836914,97.23465400624852,95.55819445441665,95.9828944711916,1775200
2625,2018-01-24 00:00:00,95.86551666259766,98.91108217678297,94.5802297085905,97.82138551920072,5267400
2626,2018-01-25 00:00:00,94.70319366455078,97.23464671586238,94.44054767230313,96.95523681150645,3041300
2627,2018-01-26 00:00:00,95.46875762939453,95.69787575796009,93.87612656504437,94.84288228005654,672000
2628,2018-01-29 00:00:00,93.95437622070312,95.55260119859273,93.60231701614947,95.28436155373589,753200
2629,2018-01-30 00:00:00,93.49613952636719,94.0214315035311,93.32290675239045,93.88172655330297,453300
2630,2018-01-31 00:00:00,91.97612762451172,93.54640953607579,91.67436875394361,93.04347524282511,3743300
2631,2018-02-01 00:00:00,92.495849609375,92.76408070822461,91.76379708375471,91.76379708375471,992800
2632,2018-02-02 00:00:00,92.495849609375,92.49584960937499,92.49584960937499,92.49584960937499,0
2633,2018-02-05 00:00:00,92.495849609375,92.49584960937499,92.49584960937499,92.49584960937499,0
2634,2018-02-06 00:00:00,92.797607421875,93.29495666420028,90.8193892352421,92.5405551088958,1048500
2635,2018-02-07 00:00:00,94.36790466308594,94.85966885616637,92.49026963949557,93.32291427970418,2887200
2636,2018-02-08 00:00:00,93.04908752441406,93.88173214707416,92.62997264875747,93.88173214707416,788600
2637,2018-02-09 00:00:00,92.90937805175781,93.60231768219849,92.19408938087679,92.48467806808269,1593400
2638,2018-02-12 00:00:00,92.65791320800781,92.90379529369281,92.2052705170485,92.7026198169427,3654500
2639,2018-02-13 00:00:00,92.6970443725586,93.60232984905316,92.48469008966148,92.87027717095796,2458700
2640,2018-02-14 00:00:00,92.24995422363281,92.73612461886619,90.640550809189,92.20524762579697,1837500
2641,2018-02-15 00:00:00,92.49026489257812,93.21114723197417,92.21085498392527,92.90379462707328,786400
2642,2018-02-16 00:00:00,93.63025665283203,93.88172385062069,92.22202840753702,93.21114181421319,951600
2643,2018-02-19 00:00:00,93.44584655761719,94.60819275140632,92.90379067573203,93.87054653101744,781600
2644,2018-02-20 00:00:00,93.26702117919922,93.3229065699466,91.53468491590516,93.2670211791992,4433900
2645,2018-02-21 00:00:00,91.50674438476562,93.70849581243655,91.26086230272328,93.23908921594497,2811600
2646,2018-02-22 00:00:00,92.42320251464844,92.81996830789272,90.10968898050456,90.953503773517,1320500
2647,2018-02-23 00:00:00,91.83641815185547,93.31170166938648,91.22730678699513,92.76964593312404,858800
2648,2018-02-26 00:00:00,90.4841079711914,93.04350387580975,90.25498978906185,92.37292176947501,1387300
2649,2018-02-27 00:00:00,90.70205688476562,91.05970128079338,89.6905942269488,90.52323895020926,526000
2650,2018-02-28 00:00:00,91.21056365966797,91.6296784877107,89.97556821452697,90.58468824506964,731300
2651,2018-03-01 00:00:00,91.22174072265625,91.50673573066314,90.97585866386781,91.19938315717758,165900
2652,2018-03-02 00:00:00,92.18848419189453,92.40083840097971,90.389084122572,91.12113654621402,1039900
2653,2018-03-05 00:00:00,92.28350830078125,93.03791849770715,92.19409507966583,92.26115925895944,275100
2654,2018-03-06 00:00:00,92.24995422363281,92.76406730837755,92.09348539466318,92.34495254644212,267900
2655,2018-03-07 00:00:00,92.23876953125,92.7528825830474,92.09347949277829,92.2052417167497,214500
2656,2018-03-08 00:00:00,90.81381225585938,92.70262610871265,90.14323013015088,92.48468670468453,1242100
2657,2018-03-09 00:00:00,91.69670867919922,91.98171214038379,91.07641856479427,91.25524493470698,589400
2658,2018-03-12 00:00:00,93.60933685302734,93.91672416055653,91.65119545267095,91.65119545267095,710300
2659,2018-03-13 00:00:00,93.84841918945312,94.03626507464342,92.78396785908642,93.60934497713228,632500
2660,2018-03-14 00:00:00,93.02303314208984,93.63779906577966,92.21473221067662,93.63779906577966,568500
2661,2018-03-15 00:00:00,93.59226989746094,94.1785728096344,92.78396887956852,93.18242590448567,852400
2662,2018-03-16 00:00:00,94.25827026367188,94.65103817262182,93.41012783171378,93.43289308357927,858200
2663,2018-03-19 00:00:00,96.4327163696289,96.76855810436143,93.78011733937379,94.0647307455631,1213500
2664,2018-03-20 00:00:00,97.275146484375,97.90698844326867,96.4839217507793,96.76853508927718,2067000
2665,2018-03-21 00:00:00,97.90130615234375,98.81776151384877,97.5370014010088,97.5370014010088,881100
2666,2018-03-22 00:00:00,98.06639099121094,98.90315506996917,97.65085786521836,98.20300854809179,722700
2667,2018-03-23 00:00:00,98.06639099121094,98.06639099121094,98.06639099121094,98.06639099121094,0
2668,2018-03-26 00:00:00,98.55590057373047,99.3300491552629,98.04928920913487,98.13466973125969,734900
2669,2018-03-27 00:00:00,97.8956069946289,99.04544737895822,97.48576306923846,98.61852734715235,322800
2670,2018-03-28 00:00:00,97.83299255371094,97.90699480595671,97.19546141347156,97.68499673492975,544600
2671,2018-03-29 00:00:00,99.18777465820312,99.33008136502981,97.62240088310953,97.87855121825515,1298600
2672,2018-03-30 00:00:00,99.09102630615234,99.33010057757777,98.5047232554799,99.0454871088741,345700
2673,2018-04-02 00:00:00,100.49700164794922,100.74746285052503,99.33008487360961,99.61469829731622,528000
2674,2018-04-03 00:00:00,100.44571685791016,100.52540822432674,99.05110491705871,100.18386883356567,979300
2675,2018-04-04 00:00:00,99.5919189453125,100.61083103621529,99.05114656826038,100.46852434450919,1357200
2676,2018-04-05 00:00:00,99.70578002929688,100.07008487645975,98.90316806289172,99.586238565608,501900
2677,2018-04-06 00:00:00,99.99040222167969,100.46855074689539,99.71716704808777,99.71716704808777,1008500
2678,2018-04-09 00:00:00,99.93913269042969,100.18389599445723,99.18774930133053,99.75697598311721,80500
2679,2018-04-10 00:00:00,99.84239196777344,100.46854501438624,99.55777852580633,100.01316177009629,344600
2680,2018-04-11 00:00:00,100.29204559326172,101.57280556521236,99.61466448504987,101.12311164439684,879300
2681,2018-04-12 00:00:00,100.9295883178711,101.2369756106214,99.98466987824679,100.69620327813671,443300
2682,2018-04-13 00:00:00,100.03022766113281,101.03207243334944,99.47238780387441,100.75314816186422,683900
2683,2018-04-16 00:00:00,95.27718353271484,99.61468892236378,95.15195294321266,99.61468892236378,3087200
2684,2018-04-17 00:00:00,93.96793365478516,95.31130885662047,93.86546834423622,95.31130885662047,2043800
2685,2018-04-18 00:00:00,93.47272491455078,94.2070235726491,93.21087679771173,93.97933635551908,3327200
2686,2018-04-19 00:00:00,94.02489471435547,94.6339716635277,93.49551786907925,93.92243804199742,3073500
2687,2018-04-20 00:00:00,93.45562744140625,94.15008465084985,93.35317081331264,93.95086053432024,1672800
2688,2018-04-23 00:00:00,93.71747589111328,94.15008502094697,93.35317118027716,93.6377845070463,575700
2689,2018-04-24 00:00:00,95.362548828125,95.51624246988452,93.58656429476228,94.37778906424992,2416000
2690,2018-04-25 00:00:00,94.82179260253906,95.34548016774225,94.57702058464328,95.34548016774225,256100
2691,2018-04-26 00:00:00,95.03809356689453,95.63008551264127,94.77624546342126,94.82178464166488,950700
2692,2018-04-27 00:00:00,95.7838134765625,96.17088360177031,94.78766639551428,95.61304366838301,756700
2693,2018-04-30 00:00:00,94.90718841552734,96.05702906207726,94.49165525513972,96.05702906207726,660800
2694,2018-05-01 00:00:00,94.90718841552734,94.90718841552734,94.90718841552734,94.90718841552734,0
2695,2018-05-02 00:00:00,93.99072265625,94.77625838808336,93.86549207042987,94.77625838808336,452500
2696,2018-05-03 00:00:00,95.36261749267578,95.77360839528622,94.5811429790812,95.5131198350265,1216400
2697,2018-05-04 00:00:00,94.9111328125,96.03412850415823,94.64484983783117,95.51315121249017,649500
2698,2018-05-07 00:00:00,95.43209075927734,96.1498895966395,95.19475297843785,95.19475297843785,623600
2699,2018-05-08 00:00:00,94.9805908203125,95.51314791846517,94.35541279218073,95.51314791846517,1144800
2700,2018-05-09 00:00:00,94.9805908203125,96.55511129868475,94.55801997240772,95.51314791846517,2629800
2701,2018-05-10 00:00:00,95.51313781738281,96.09200531930635,95.07898719094017,95.45524753406362,961600
2702,2018-05-11 00:00:00,95.090576171875,95.70417436975585,94.93427945811469,95.25844387715982,360400
2703,2018-05-14 00:00:00,92.971923828125,95.5073666945975,92.03994665646691,95.5073666945975,1381800
2704,2018-05-15 00:00:00,94.12386322021484,94.5695848554144,92.61880412013565,92.76352100157335,1966100
2705,2018-05-16 00:00:00,93.27291870117188,94.64483178494777,92.91401486178825,94.6158866447499,277600
2706,2018-05-17 00:00:00,93.53919219970703,94.29750717087776,92.90822877834688,93.4813107524946,741000
2707,2018-05-18 00:00:00,93.52184295654297,94.15280648635141,92.90824474716462,93.77654609994185,821700
2708,2018-05-21 00:00:00,92.73458099365234,94.21069503261637,92.47409235920409,93.48132508959769,608000
2709,2018-05-22 00:00:00,94.04859924316406,94.35539829787537,93.0818916211545,93.19766334943519,1369500
2710,2018-05-23 00:00:00,93.61447143554688,94.35542127636768,93.48711985357903,94.06598746877147,1612300
2711,2018-05-24 00:00:00,93.02977752685547,93.65494650422191,92.61877781386785,93.48707885587285,806300
2712,2018-05-25 00:00:00,92.54932403564453,92.70561187620781,92.323566099793,92.63036511946775,957800
2713,2018-05-28 00:00:00,90.6795883178711,92.0515102685649,89.42924125872028,91.80838698392955,1076300
2714,2018-05-29 00:00:00,92.75773620605469,93.74759473618005,90.2280790931195,90.33227984160601,549600
2715,2018-05-30 00:00:00,92.37566375732422,93.19765443212931,92.03991959446311,92.61878701329621,891000
2716,2018-05-31 00:00:00,94.03125,94.50013132102184,92.61881170819905,92.68248749456116,2223900
2717,2018-06-01 00:00:00,93.74858093261719,94.8025933902352,93.41882523435842,94.6259407981133,223900
2718,2018-06-04 00:00:00,95.0028076171875,95.32078412065418,92.59447029189174,93.041982462227,534200
2719,2018-06-05 00:00:00,95.58576202392578,95.80362849853044,94.8084940849164,95.39144503917343,647900
